audience_rating,writers_encoded,directors_encoded,tomatometer_rating,studio_name_encoded,tomatometer_status_encoded
78.0,68.42650572394776,,69,63.419878296146045,1
72.0,72.0,72.0,55,61.82758620689656,2
93.0,93.0,77.4,97,54.80952380952381,0
28.0,28.0,62.375,21,37.91666666666666,2
70.0,70.0,70.0,85,68.97058823529412,0
27.0,32.0,32.0,55,63.3125,2
38.0,46.0,48.2,67,60.31578947368421,1
81.0,68.5,68.5,88,66.59209356047646,1
93.0,76.14285714285714,76.375,94,71.98258011060099,0
79.0,68.42650572394776,79.0,88,66.0,1
66.0,66.0,66.0,88,75.88235294117646,0
100.0,68.42650572394776,100.0,78,55.5,1
75.0,75.0,50.0,37,68.25,2
78.0,81.0,69.28571428571429,95,60.56280193236715,0
75.0,75.0,68.375,66,62.14686825053996,1
31.0,31.0,31.0,8,44.55172413793103,2
46.0,41.0,53.9,93,51.354838709677416,0
38.0,41.0,53.9,75,51.354838709677416,0
25.0,41.0,53.9,45,51.354838709677416,2
40.0,40.0,34.57142857142857,12,54.71236873036421,2
76.0,76.0,68.83333333333333,79,69.5359477124183,0
55.0,55.0,55.0,60,59.95,1
54.0,68.42650572394776,75.33333333333333,75,57.45430436988641,1
81.0,63.5,62.5,93,61.39722212379044,0
37.0,37.0,,63,48.65888766833476,1
60.47082875625534,60.47082875625534,67.23541437812767,80,48.65888766833476,1
68.0,68.0,56.31578947368421,44,56.98611111111112,2
40.0,40.0,56.0,44,63.3125,2
55.0,55.0,55.0,31,75.6,2
45.0,45.0,45.0,14,57.0,2
78.0,67.5,85.5,77,65.60240963855422,0
78.0,78.0,62.16666666666666,64,64.34328358208955,1
86.0,86.0,88.0,95,59.10020589754726,1
27.0,27.0,27.0,37,51.1,2
62.0,56.0,54.0,74,56.285714285714285,0
93.0,93.0,84.1875,97,58.148648648648646,1
41.0,41.0,41.0,50,60.32960893854749,2
18.0,18.0,18.0,14,46.82142857142857,2
94.0,94.0,66.83333333333333,91,57.69426751592356,0
54.0,54.0,54.0,88,67.0,1
46.0,46.0,51.0,36,54.71236873036421,2
78.0,79.33333333333333,81.11111111111111,79,71.98258011060099,0
89.0,89.0,89.0,91,58.93478260869565,0
47.0,47.0,45.333333333333336,6,68.0909090909091,2
43.0,43.0,43.0,56,43.0,2
49.0,49.0,69.07692307692308,33,66.59209356047646,2
89.0,68.42650572394776,89.0,86,89.0,1
70.0,70.0,81.66666666666667,83,59.10020589754726,1
41.0,41.0,43.93333333333333,71,60.11688311688312,1
36.0,36.0,38.5,43,47.95918367346939,2
42.0,42.0,54.0,35,60.11688311688312,2
91.0,91.0,82.0,94,63.5,0
80.0,80.0,71.25,86,63.419878296146045,0
89.0,89.0,50.0,93,63.419878296146045,0
57.0,57.0,57.0,47,63.419878296146045,2
90.0,90.0,69.5,87,63.419878296146045,0
61.0,61.0,46.4,80,63.419878296146045,0
44.0,44.0,50.0,54,63.419878296146045,2
89.0,89.0,82.0,84,54.2,0
81.0,81.0,46.4,85,63.419878296146045,0
49.0,49.0,51.0,37,63.419878296146045,2
42.0,42.0,74.6,42,58.148648648648646,2
24.0,54.25,24.0,22,63.419878296146045,2
83.0,83.0,69.5,81,63.419878296146045,0
96.0,73.66666666666667,72.5,93,60.56280193236715,0
59.0,73.66666666666667,72.5,53,60.56280193236715,2
56.0,56.0,72.5,66,60.56280193236715,1
66.0,73.66666666666667,72.5,80,60.56280193236715,0
94.0,94.0,75.0,81,69.57692307692308,0
86.0,86.0,82.0,93,67.33050847457628,0
44.0,44.0,69.0,91,67.33050847457628,0
80.0,80.0,51.0,64,51.1,1
37.0,68.42650572394776,37.0,29,47.55555555555556,2
86.0,86.0,81.33333333333333,77,63.419878296146045,0
79.0,64.12121212121212,66.16666666666667,68,69.5359477124183,1
46.0,46.0,46.0,91,46.0,1
56.0,56.0,56.0,20,56.98611111111112,2
68.0,72.0,74.66666666666667,89,69.22972972972973,0
69.0,69.0,60.05882352941177,84,63.18636363636364,1
84.0,84.0,62.375,99,59.27272727272727,0
55.0,55.0,55.0,73,51.5,1
33.0,68.42650572394776,52.5,50,59.10020589754726,2
70.0,70.0,61.1,63,56.98611111111112,1
12.0,15.5,12.0,33,12.0,2
19.0,15.5,19.0,50,45.333333333333336,2
49.0,49.0,58.25,62,63.3192419481648,1
77.0,77.0,56.0,83,70.0,1
66.0,63.333333333333336,52.8,90,65.85714285714286,0
70.0,70.0,70.0,87,60.81818181818182,0
58.0,68.42650572394776,58.38461538461539,100,63.419878296146045,1
73.0,68.42650572394776,73.0,92,58.93478260869565,0
70.0,60.0,66.6,86,73.37931034482759,0
17.0,17.0,17.0,37,58.02777777777778,2
78.0,78.0,81.0,80,62.20725127424905,1
74.0,74.0,74.0,0,64.34328358208955,2
83.0,83.0,83.0,14,64.34328358208955,2
36.0,65.66666666666667,65.7,23,71.98258011060099,2
60.0,60.0,60.0,24,66.0,2
89.0,81.5,77.4,94,68.85620915032679,0
73.0,73.0,73.0,92,65.39508699636202,1
33.0,68.42650572394776,52.0,100,33.0,1
52.0,56.0,56.0,0,44.42262813471162,2
70.0,74.8,69.9,27,60.56280193236715,2
24.0,24.0,43.0,24,54.9688129926138,2
24.0,24.0,24.0,14,29.0,2
40.0,40.0,54.57142857142857,69,62.20725127424905,1
55.0,40.0,43.93333333333333,40,59.10020589754726,2
39.0,68.42650572394776,65.875,0,58.148648648648646,2
79.0,79.0,79.0,95,79.0,1
72.0,72.0,60.57142857142857,51,52.391304347826086,2
75.0,75.0,78.14285714285714,51,64.64788732394366,2
39.0,39.0,42.333333333333336,9,63.18636363636364,2
78.0,78.0,78.0,20,59.10020589754726,2
33.0,33.0,33.0,13,63.3125,2
92.0,92.0,92.0,100,69.5359477124183,1
68.0,68.0,79.0,59,59.12396694214876,2
54.0,54.0,54.0,83,54.0,1
86.0,77.83333333333333,77.83333333333333,100,84.04545454545455,1
89.0,73.33333333333333,63.94117647058823,70,56.98611111111112,1
32.0,53.75,32.5,60,59.10020589754726,1
70.0,70.0,70.0,54,71.98258011060099,2
30.0,30.0,45.0,60,55.22727272727273,1
49.0,49.0,65.0,12,60.32960893854749,2
78.0,78.0,78.0,65,62.07142857142857,1
51.0,51.333333333333336,58.44444444444444,77,52.5,1
93.0,86.0,86.0,81,58.93478260869565,0
46.0,46.0,54.66666666666666,22,60.63978585215741,2
83.0,83.0,59.16666666666666,20,59.02105263157895,2
76.0,76.0,59.57142857142857,27,54.55439491446925,2
64.0,64.0,64.0,47,54.55439491446925,2
57.0,42.333333333333336,50.5,42,54.71236873036421,2
68.0,68.0,56.0,42,55.660714285714285,2
65.0,65.0,53.22222222222222,88,64.42857142857143,1
34.0,34.0,34.0,0,34.0,2
30.0,47.0,63.09090909090909,26,63.419878296146045,2
63.0,68.42650572394776,45.0,61,59.10020589754726,1
21.0,68.42650572394776,49.5,32,49.23529411764706,2
22.0,47.71428571428572,22.0,13,58.148648648648646,2
55.0,47.71428571428572,55.0,47,58.148648648648646,2
46.0,68.42650572394776,45.5,50,68.0,2
91.0,91.0,91.0,100,91.0,1
75.0,75.0,64.15384615384616,45,59.48648648648648,2
64.0,64.0,58.38461538461539,88,63.419878296146045,1
64.0,64.0,75.0,8,64.0,2
73.0,80.33333333333333,77.3076923076923,86,62.14686825053996,0
57.0,78.5,79.53846153846153,77,57.45430436988641,0
84.0,68.42650572394776,84.0,100,57.45430436988641,1
89.0,68.42650572394776,82.75,91,74.25,0
73.0,68.42650572394776,,40,70.85714285714286,2
39.0,39.0,48.5,29,57.69426751592356,2
73.0,69.5,73.0,31,59.02105263157895,2
63.0,63.0,39.0,22,62.20725127424905,2
85.0,85.0,61.0,85,71.98258011060099,0
93.0,68.42650572394776,93.0,100,93.0,1
78.0,78.0,78.0,62,72.77777777777777,1
84.0,66.33333333333333,67.66666666666667,73,59.12396694214876,1
81.0,83.0,83.0,92,61.39722212379044,0
50.0,64.66666666666667,58.36363636363637,57,62.20725127424905,2
65.0,72.0,66.5,11,63.419878296146045,2
30.0,30.0,30.0,67,44.42262813471162,1
28.0,28.0,61.66666666666666,0,57.69426751592356,2
75.0,75.0,61.4,67,63.18636363636364,1
70.0,55.55555555555556,54.5,67,58.93478260869565,1
51.0,51.0,51.0,20,46.75,2
40.0,40.0,40.0,41,40.0,2
60.0,60.0,83.28571428571429,69,64.64788732394366,1
47.0,47.0,47.0,67,55.552489304503226,1
34.0,48.5,45.77777777777778,20,37.388888888888886,2
66.0,66.0,66.0,36,68.85620915032679,2
82.0,82.0,43.75,25,51.23529411764706,2
21.0,41.66666666666666,57.0,49,54.5625,2
40.0,68.42650572394776,51.125,67,46.82142857142857,1
34.0,68.42650572394776,34.0,90,63.3125,1
45.0,57.333333333333336,45.0,15,43.8445435418156,2
85.0,85.0,54.0,10,60.81818181818182,2
87.0,87.0,76.0,59,60.81818181818182,2
26.0,26.0,52.333333333333336,65,63.419878296146045,1
98.0,68.42650572394776,66.0,97,75.88235294117646,1
21.0,21.0,53.4,8,57.69426751592356,2
37.0,37.0,37.0,76,70.28571428571429,1
21.0,21.0,28.75,42,57.45430436988641,2
79.0,79.0,72.33333333333333,94,60.81818181818182,0
62.0,61.66666666666666,62.0,66,63.3192419481648,1
70.0,68.42650572394776,70.0,86,67.77777777777777,1
48.0,60.66666666666666,51.6,73,48.0,1
60.0,68.42650572394776,82.625,92,60.0,1
58.0,58.0,66.83333333333333,28,62.14686825053996,2
66.0,66.0,70.33333333333333,71,56.33704942584474,1
68.0,63.142857142857146,63.142857142857146,53,73.37931034482759,2
91.0,91.0,74.8,88,62.14686825053996,0
91.0,91.0,84.25,96,63.27619047619048,0
58.0,58.0,60.0,36,44.55172413793103,2
83.0,83.0,65.0,75,63.3192419481648,1
58.0,58.0,49.333333333333336,38,56.5,2
44.0,44.0,62.0,48,55.891891891891895,2
66.0,56.5,62.2,88,59.12396694214876,1
9.0,68.42650572394776,,0,39.125,2
93.0,93.0,93.0,92,74.61702127659575,1
66.0,66.0,72.8,80,62.14686825053996,1
81.0,81.0,81.0,74,63.3125,1
83.0,83.0,73.0,52,54.71236873036421,2
59.0,59.0,61.333333333333336,75,59.10020589754726,1
60.47082875625534,60.47082875625534,60.47082875625534,63,77.09416575125107,1
33.0,33.0,42.71428571428572,86,52.5,1
33.0,33.0,33.0,63,33.0,1
73.0,73.0,72.0,100,63.419878296146045,1
52.0,52.0,52.0,16,67.33050847457628,2
74.0,68.42650572394776,74.0,77,58.24242424242424,1
35.0,35.0,35.333333333333336,2,64.98643150657065,2
52.0,52.0,42.71428571428572,40,64.5,2
63.0,63.0,63.0,6,63.0,2
40.0,40.0,65.79310344827586,23,63.27619047619048,2
65.0,65.0,65.0,94,61.64556962025316,0
85.0,70.0,69.9,72,60.32960893854749,0
88.0,75.0,75.0,96,84.04545454545455,1
24.0,24.0,59.5,41,27.625,2
19.0,19.0,45.77777777777778,0,19.0,2
81.0,81.0,79.1,86,59.10020589754726,1
34.0,34.0,62.16666666666666,41,59.44444444444444,2
74.0,82.33333333333333,78.3,100,66.59209356047646,1
15.0,33.5,15.0,57,43.8445435418156,2
15.0,15.0,15.0,75,34.25,1
46.0,46.0,59.095238095238095,56,69.5359477124183,2
82.0,82.0,82.0,80,82.0,1
18.0,52.0,45.07847145937589,5,60.56280193236715,2
58.0,58.0,66.0,36,58.0,2
44.0,44.0,57.75,64,56.33704942584474,1
37.0,37.0,39.0,41,47.5,2
17.0,17.0,17.0,40,46.82142857142857,2
70.0,70.0,52.76470588235294,67,57.69426751592356,1
63.0,63.0,66.2,88,62.14686825053996,1
56.0,56.0,50.4,10,59.10020589754726,2
82.0,82.0,86.0,100,82.0,1
35.0,35.0,54.75,17,56.98611111111112,2
83.0,83.0,83.0,80,83.0,1
79.0,79.0,51.35714285714285,86,63.18636363636364,1
24.0,48.2,42.6,12,56.98611111111112,2
52.0,52.0,53.8,20,63.3125,2
80.0,80.0,59.0,90,82.0,0
92.0,77.05555555555556,75.65217391304348,94,76.76190476190476,1
52.0,52.0,65.0,30,55.22727272727273,2
41.0,41.0,47.833333333333336,67,63.18636363636364,1
41.0,41.0,47.833333333333336,81,63.18636363636364,0
52.0,52.0,54.90909090909091,30,58.148648648648646,2
79.0,79.0,69.8,42,60.56280193236715,2
54.0,54.0,55.0,73,64.48717948717949,0
64.0,64.0,64.0,63,58.7093023255814,1
68.0,68.0,76.5,57,48.05882352941177,2
35.0,35.0,53.0,61,60.56280193236715,1
51.0,51.0,51.0,25,63.419878296146045,2
50.0,50.0,72.25,50,52.7,2
45.0,45.61538461538461,49.0,69,57.66666666666666,1
74.0,74.0,56.333333333333336,89,70.33333333333333,1
38.0,38.0,61.588235294117645,20,55.125,2
66.0,66.0,66.0,82,65.39508699636202,1
66.0,66.0,66.0,94,66.0,1
47.0,47.0,47.0,55,65.12,2
38.0,31.33333333333333,31.5,33,59.10020589754726,2
82.0,82.0,70.5,88,65.60240963855422,0
22.0,22.0,22.0,25,22.0,2
33.0,33.5,70.33333333333333,21,61.39722212379044,2
28.0,28.0,28.0,0,58.93478260869565,2
32.0,32.0,61.8,15,57.0,2
31.0,58.333333333333336,31.0,50,47.31428571428572,2
22.0,22.0,22.0,0,56.98611111111112,2
25.0,25.0,56.333333333333336,28,63.419878296146045,2
75.0,75.0,67.75,86,71.28571428571429,1
47.0,47.0,69.625,22,63.5,2
84.0,84.0,69.2,100,74.28571428571429,1
54.0,54.0,68.44117647058823,57,63.3192419481648,2
83.0,83.0,79.0,65,56.98611111111112,1
36.0,36.0,36.0,43,60.32960893854749,2
68.0,56.0,68.0,73,63.78740157480315,1
42.0,42.0,42.0,28,62.6,2
35.0,35.0,41.5,36,43.8445435418156,2
74.0,74.0,75.0,34,58.93478260869565,2
59.0,70.83333333333333,66.0,27,63.3192419481648,2
58.0,58.0,75.66666666666667,78,56.98611111111112,1
57.0,57.0,62.16666666666666,56,57.0,2
89.0,85.2,85.5,100,63.419878296146045,1
84.0,84.0,68.44117647058823,86,63.02608695652174,0
49.0,49.0,61.0,59,63.419878296146045,2
88.0,88.0,86.25,77,74.76190476190476,1
55.0,55.0,55.0,79,55.0,1
39.0,58.5,39.0,50,56.4,2
41.0,41.0,60.0,8,63.3192419481648,2
70.0,51.5,56.285714285714285,94,55.552489304503226,0
29.0,29.0,29.0,31,55.22727272727273,2
15.0,15.0,15.0,33,46.5,2
60.47082875625534,60.47082875625534,60.47082875625534,55,61.39722212379044,2
72.0,72.0,76.28571428571429,77,63.3125,1
38.0,40.0,40.0,50,47.022420416964536,2
60.0,60.0,69.54622994077405,51,60.0,2
70.0,73.33333333333333,72.0,83,59.10020589754726,1
51.0,51.0,60.7,13,58.148648648648646,2
84.0,84.0,74.2,100,62.20725127424905,1
83.0,83.25,81.33333333333333,98,70.28571428571429,0
81.0,81.0,83.0,94,69.5359477124183,1
44.0,44.0,44.0,88,44.6551724137931,1
71.0,71.0,67.21428571428571,94,69.5359477124183,1
78.0,69.75,78.0,100,59.10020589754726,1
48.0,48.0,48.0,9,48.0,2
33.0,45.0,41.66666666666666,65,61.39722212379044,1
92.0,90.0,89.5,98,57.5,0
30.0,30.0,61.7037037037037,23,56.98611111111112,2
95.0,95.0,84.1875,98,63.419878296146045,0
38.0,62.0,62.0,69,53.25,1
84.0,84.0,66.0,13,56.98611111111112,2
50.0,50.0,50.0,81,50.0,0
73.0,76.4,77.3076923076923,76,64.64788732394366,0
63.0,63.0,63.0,74,54.5625,0
58.0,62.785714285714285,65.53846153846153,80,71.98258011060099,0
42.0,42.0,42.0,0,60.11688311688312,2
55.0,60.16666666666666,74.25,49,42.3848808216073,2
75.0,69.0,82.0,81,63.419878296146045,0
24.0,24.0,52.142857142857146,0,51.0,2
14.0,14.0,41.0,0,14.0,2
71.0,55.0,71.0,89,58.02777777777778,0
74.0,74.0,74.0,50,74.0,2
72.0,72.0,61.85714285714285,92,66.0,0
63.0,63.5,61.85714285714285,70,61.39722212379044,1
90.0,90.0,59.57847145937589,35,70.56603773584905,2
66.0,66.0,59.57847145937589,33,64.64788732394366,2
87.0,65.0,64.4,87,51.90909090909091,0
39.0,39.0,39.0,17,39.6,2
74.0,68.42650572394776,45.2,96,60.784192679726594,0
62.0,62.0,62.0,5,60.56280193236715,2
70.0,70.0,70.0,92,63.3125,1
46.0,46.0,46.0,49,63.18636363636364,2
26.0,26.0,48.6,10,59.48648648648648,2
57.0,57.0,57.0,57,59.10020589754726,2
76.0,76.0,76.0,86,63.3192419481648,0
23.0,23.0,69.66666666666667,26,63.3125,2
16.0,38.0,39.5,11,59.10020589754726,2
75.0,75.0,69.625,56,63.3192419481648,2
61.0,61.0,70.0,75,63.3192419481648,0
86.0,86.0,68.2,94,63.3192419481648,0
84.0,68.42650572394776,84.0,78,57.23333333333333,0
44.0,44.0,50.0,44,39.5,2
60.0,68.0,61.8,62,69.5359477124183,1
81.0,81.0,61.8,71,66.59209356047646,1
63.0,63.0,50.0,86,61.82758620689656,1
84.0,84.0,63.8,20,51.58974358974359,2
31.0,31.0,31.0,20,56.33704942584474,2
26.0,26.0,26.0,0,46.82142857142857,2
70.0,70.0,70.0,79,60.32960893854749,0
66.0,66.0,77.0,98,57.45430436988641,0
43.0,43.0,43.0,55,50.23809523809524,2
19.0,44.625,50.27272727272727,30,57.45430436988641,2
29.0,29.0,50.333333333333336,7,68.07692307692308,2
60.0,57.55555555555556,56.4,32,59.10020589754726,2
47.0,47.0,58.833333333333336,25,56.98611111111112,2
32.0,32.0,50.8,8,27.625,2
42.0,42.0,51.5,9,59.12396694214876,2
68.0,79.5,79.5,100,54.9688129926138,1
63.0,63.0,70.5,50,74.28571428571429,2
71.0,71.0,71.0,100,58.02777777777778,1
44.0,44.0,44.0,50,44.0,2
63.0,68.42650572394776,63.0,70,63.0,1
38.0,38.0,56.0,18,63.419878296146045,2
18.0,18.0,43.333333333333336,52,66.40024482879933,2
66.0,48.25,69.25,65,63.4,1
91.0,91.0,91.0,83,65.38461538461539,1
34.0,68.42650572394776,49.78947368421053,67,64.42857142857143,1
66.0,68.42650572394776,50.66666666666666,55,62.6,2
19.0,40.0,26.666666666666668,11,63.3192419481648,2
52.0,52.0,46.0,47,63.18636363636364,2
81.0,57.55555555555556,66.875,85,57.5,0
37.0,62.0,60.57142857142857,50,56.98611111111112,2
86.0,62.75,55.25,100,73.37931034482759,0
78.0,78.5,69.0,38,67.0,2
83.0,83.0,83.0,85,83.0,0
88.0,82.875,82.22222222222223,97,64.34328358208955,0
92.0,92.0,89.5,98,69.5359477124183,0
35.0,35.0,35.0,27,41.890036032880666,2
58.0,58.0,58.0,78,55.552489304503226,0
65.0,65.0,59.8,26,63.18636363636364,2
74.0,74.0,66.33333333333333,94,74.0,1
80.0,84.5,84.5,65,76.45454545454545,1
76.0,76.0,61.75,28,56.98611111111112,2
24.0,24.0,24.0,37,59.140959033136895,2
32.0,32.0,40.5,15,60.56280193236715,2
82.0,81.0,82.0,100,63.18636363636364,1
67.0,67.0,62.625,83,63.78740157480315,0
56.0,56.0,53.85714285714285,55,64.61003069467613,2
79.0,79.0,79.0,78,47.95918367346939,1
60.47082875625534,60.47082875625534,39.15694291875178,42,60.47082875625534,2
50.0,50.0,50.0,43,50.0,2
79.0,68.42650572394776,64.2,53,63.27619047619048,2
42.0,42.0,66.0,92,63.3125,1
41.0,41.0,48.66666666666666,38,41.0,2
89.0,80.33333333333333,70.77777777777777,87,68.85620915032679,0
61.0,74.5,59.2,77,60.09090909090909,1
20.0,20.0,28.5,0,20.0,2
72.0,72.0,72.0,71,72.0,1
23.0,68.42650572394776,23.0,50,23.0,2
46.0,44.333333333333336,53.5,32,58.148648648648646,2
70.0,70.0,72.0,48,70.0,2
47.0,47.0,47.0,0,59.10020589754726,2
66.0,66.0,52.0,70,56.98611111111112,1
73.0,73.0,78.66666666666667,67,63.27619047619048,1
57.0,57.0,61.5,67,58.0,1
70.0,52.25,55.66666666666666,93,55.552489304503226,0
19.0,19.0,19.0,13,51.58974358974359,2
60.0,54.8,50.4,26,63.3192419481648,2
8.0,8.0,46.625,33,51.58974358974359,2
70.0,70.0,56.0,36,62.14686825053996,2
48.0,48.0,75.41504604201418,82,74.28571428571429,1
40.0,40.0,40.0,31,40.0,2
87.0,87.0,83.28571428571429,76,77.0,0
85.0,85.0,83.28571428571429,54,74.33333333333333,2
71.0,76.33333333333333,71.0,68,71.0,1
67.0,59.5,47.66666666666666,73,63.3192419481648,0
36.0,36.0,54.0,25,57.45430436988641,2
78.0,59.0,77.3076923076923,81,59.48648648648648,0
72.0,72.0,67.33333333333333,50,65.35,2
40.0,56.0,65.0,26,64.64788732394366,2
72.0,68.42650572394776,81.11111111111111,92,55.552489304503226,0
57.0,57.0,60.4,78,68.85620915032679,0
93.0,93.0,81.0,80,81.33333333333333,0
56.0,56.0,56.0,56,63.3192419481648,2
48.0,48.0,42.66666666666666,45,51.58974358974359,2
52.0,52.0,42.66666666666666,60,62.0,1
27.0,27.0,27.0,0,47.95918367346939,2
46.0,46.0,58.41666666666666,77,63.18636363636364,0
75.0,75.0,83.33333333333333,76,55.552489304503226,1
42.0,42.0,69.8,27,47.285714285714285,2
70.0,70.0,73.25,93,66.59209356047646,1
59.0,59.0,59.0,72,70.85714285714286,1
81.0,76.8,76.8,92,71.98258011060099,0
77.0,77.0,77.0,43,62.6,2
57.0,69.0,72.33333333333333,78,57.45430436988641,0
85.0,85.0,64.0,58,60.56280193236715,2
52.0,58.2,53.0,22,60.56280193236715,2
44.0,58.2,53.0,13,60.56280193236715,2
62.0,62.0,60.66666666666666,29,59.44444444444444,2
52.0,52.0,60.13333333333333,29,44.55172413793103,2
83.0,83.0,58.333333333333336,57,75.08333333333333,2
55.0,55.0,54.5,22,63.02608695652174,2
72.0,65.66666666666667,76.0,73,68.33333333333333,0
47.0,67.25,70.9090909090909,48,63.78740157480315,2
64.0,64.0,64.0,80,49.0,1
44.0,44.0,44.0,57,62.14686825053996,2
56.0,56.0,64.66666666666667,83,64.61003069467613,0
80.0,80.0,67.2,83,63.419878296146045,0
31.0,31.0,31.0,12,56.765957446808514,2
64.0,64.0,64.0,38,57.69426751592356,2
44.0,44.0,44.0,39,55.02173913043478,2
78.0,81.66666666666667,78.0,91,55.552489304503226,1
67.0,67.0,67.0,47,55.27142857142857,2
71.0,71.0,71.0,75,66.40024482879933,1
62.0,62.0,62.0,80,74.76190476190476,1
85.0,85.0,76.0,93,59.12396694214876,1
81.0,81.0,67.6842105263158,82,57.69426751592356,0
93.0,79.25,79.625,92,71.98258011060099,0
77.0,77.0,72.66666666666667,82,63.78740157480315,0
83.0,71.0,71.2,100,63.18636363636364,1
53.0,53.0,64.5,50,59.02105263157895,2
73.0,62.5,69.42857142857143,71,58.083333333333336,0
69.0,69.0,69.0,85,60.63978585215741,0
38.0,26.0,38.0,32,64.34328358208955,2
42.0,56.333333333333336,65.21052631578948,65,71.98258011060099,1
36.0,37.5,37.66666666666666,24,63.3192419481648,2
93.0,93.0,93.0,100,93.0,0
76.0,72.0,74.66666666666667,96,57.45430436988641,0
87.0,87.0,87.0,89,67.33050847457628,0
52.0,52.0,61.25,31,63.3192419481648,2
78.0,67.75,67.75,53,56.98611111111112,2
63.0,63.0,39.66666666666666,38,66.59209356047646,2
76.0,76.0,76.0,92,76.0,1
26.0,26.0,26.0,16,42.19047619047619,2
69.0,69.0,69.0,80,71.98258011060099,0
69.0,69.0,56.5,50,56.98611111111112,2
59.0,59.0,59.0,86,67.77777777777777,1
76.0,57.66666666666666,71.6470588235294,77,74.25,0
46.0,46.0,46.0,60,46.82142857142857,1
67.0,67.0,52.625,67,65.35714285714286,1
81.0,85.0,70.5,88,63.419878296146045,1
75.0,75.0,75.0,89,63.27619047619048,0
33.0,33.0,33.0,20,58.7093023255814,2
30.0,68.42650572394776,30.0,17,67.33050847457628,2
21.0,21.0,34.5,6,59.10020589754726,2
58.0,58.0,54.875,71,63.3125,1
37.0,37.0,37.0,33,49.5,2
19.0,48.0,19.0,50,65.35,2
88.0,88.0,64.7,89,72.16666666666667,1
55.0,47.333333333333336,55.0,67,59.10020589754726,1
80.0,80.0,80.5,94,63.90909090909091,1
43.0,43.0,59.888888888888886,9,60.56280193236715,2
93.0,60.0,80.5,98,63.18636363636364,0
90.0,78.5,79.53846153846153,100,64.48717948717949,0
68.0,68.42650572394776,68.0,82,65.72727272727273,1
69.0,69.0,69.0,100,56.32658030193984,1
45.0,45.0,60.13333333333333,62,60.11688311688312,1
48.0,48.0,48.0,76,63.27619047619048,0
31.0,49.57142857142857,31.0,19,60.784192679726594,2
80.0,84.0,79.0,77,63.419878296146045,0
76.0,76.0,76.0,74,57.45430436988641,0
69.0,69.0,66.33333333333333,33,63.18636363636364,2
50.0,45.0,54.333333333333336,45,62.14686825053996,2
73.0,73.0,54.333333333333336,68,62.14686825053996,1
45.0,45.0,51.75,41,50.0,2
81.0,81.0,81.0,94,65.39508699636202,1
61.0,49.0,61.0,73,61.0,1
72.0,72.0,72.0,91,63.3192419481648,0
75.0,75.0,75.0,38,56.33704942584474,2
52.0,52.0,42.0,44,52.0,2
94.0,94.0,94.0,100,87.33333333333333,1
49.0,49.0,49.0,77,67.0,0
51.0,51.0,51.0,22,63.419878296146045,2
67.0,67.0,43.6,35,63.3125,2
34.0,34.0,34.0,23,63.3125,2
47.0,47.0,47.0,37,63.419878296146045,2
81.0,81.0,50.0,40,62.6,2
18.0,18.0,47.5,11,65.38461538461539,2
45.0,33.0,33.0,80,60.81818181818182,0
81.0,81.0,81.0,97,65.29545454545455,1
88.0,88.0,88.0,72,52.5,1
39.0,39.0,49.5,30,64.48717948717949,2
10.0,10.0,68.5625,22,63.419878296146045,2
90.0,68.42650572394776,90.0,96,60.63978585215741,1
46.0,39.375,45.0,65,57.4,1
69.0,69.0,69.0,81,57.0,1
16.0,16.0,45.5,29,58.148648648648646,2
28.0,28.0,65.0,30,28.0,2
94.0,94.0,64.33333333333333,100,94.0,1
66.0,67.0,66.61111111111111,15,58.7093023255814,2
36.0,43.5,52.5,58,49.23529411764706,2
50.0,68.42650572394776,56.0,33,62.20725127424905,2
67.0,67.0,61.0,53,62.6,2
87.0,79.0,77.52941176470588,88,63.419878296146045,1
82.0,67.0,58.35294117647059,83,55.27142857142857,1
40.0,59.0,56.25,40,63.3125,2
30.0,30.0,34.5,0,52.375,2
38.0,38.0,38.0,20,39.125,2
22.0,47.66666666666666,28.0,20,59.02105263157895,2
89.0,89.0,82.5,100,71.38461538461539,0
94.0,94.0,82.5,93,59.48648648648648,0
46.0,46.0,47.2,69,63.3192419481648,1
54.0,41.333333333333336,56.16666666666666,33,63.3192419481648,2
53.0,53.0,56.75,27,63.419878296146045,2
72.0,81.0,71.33333333333333,83,58.24242424242424,1
84.0,57.8,68.0,84,63.419878296146045,0
56.0,56.0,56.0,67,59.140959033136895,1
60.0,60.0,60.0,86,74.0,0
73.0,73.0,47.5,88,67.0,0
54.0,54.0,54.0,67,54.05885359453192,1
35.0,35.0,35.0,60,58.5,1
38.0,38.0,38.0,33,65.35714285714286,2
78.0,78.0,77.52941176470588,80,84.04545454545455,1
74.0,68.42650572394776,74.0,78,63.419878296146045,1
78.0,70.5,66.0,84,71.98258011060099,0
69.0,62.2,69.72222222222223,70,56.5,1
76.0,68.42650572394776,76.0,77,76.0,1
66.0,66.0,50.66666666666666,85,59.95,1
41.0,41.0,60.66666666666666,18,58.7093023255814,2
58.0,64.33333333333333,42.5,37,62.6,2
44.0,44.0,42.25,48,56.33704942584474,2
18.0,18.5,18.0,14,56.98611111111112,2
27.0,27.0,33.5,37,46.82142857142857,2
33.0,33.0,33.0,55,33.0,2
35.0,35.0,38.0,30,63.18636363636364,2
87.0,70.5,64.25,86,70.56603773584905,0
73.0,78.5,73.0,77,56.765957446808514,0
